arm,participant,task,cameras,n_horizon,frames,lag,sync_r,joint_rmse_mean,joint_rmse_median,scored_dof,freeflyer_mm,marker_mm,root_orientation_deg,ik_ms_median,ik_ms_p95,fps,status
nlf,4509,Screwing,0,7,2347,8,0.8413,11.304,7.604,29,61.31,104.13,15.174,3.72,4.18,69.3,ok
nlf,4509,SideOverhead,0,7,2036,5,0.9058,17.41,9.865,29,33.83,64.11,11.865,3.71,4.23,69.1,ok
nlf,4612,Lifting,0,7,1898,7,0.9944,10.571,7.996,29,73.28,108.24,9.796,3.41,4.08,71.2,ok
nlf,4612,Polishing,0,7,1905,6,0.9036,11.998,8.508,29,62.74,92.06,13.285,3.28,3.75,71.7,ok
nlf,4612,RobotPolishing,0,7,2906,7,0.8989,11.94,7.613,29,51.21,99.16,10.347,3.71,4.18,69.9,ok
nlf,4612,RobotWelding,0,7,2228,6,0.9036,11.556,9.028,29,54.36,105.99,8.803,3.67,4.1,70.0,ok
nlf,4612,Screwing,0,7,2237,7,0.9587,10.026,7.298,29,54.46,84.74,9.577,3.14,4.03,72.3,ok
nlf,4612,SideOverhead,0,7,2553,8,0.8725,10.718,7.783,29,57.99,129.62,5.719,3.31,3.86,71.5,ok
nlf,4665,Lifting,0,7,1751,6,0.9928,9.527,6.625,29,62.27,102.92,7.802,3.29,3.88,72.1,ok
nlf,4665,Polishing,0,7,3157,8,0.9568,14.2,10.192,29,82.45,79.76,10.708,3.07,3.73,73.2,ok
nlf,4665,RobotPolishing,0,7,3628,5,0.9307,11.345,7.422,29,92.71,89.53,18.071,3.69,4.15,70.7,ok
nlf,4665,RobotWelding,0,7,3237,6,0.95,13.837,10.054,29,93.96,108.18,10.161,3.03,3.68,73.2,ok
nlf,4665,Screwing,0,7,3374,8,0.8714,12.548,7.141,29,87.3,76.17,16.405,2.93,3.4,74.7,ok
nlf,4665,SideOverhead,0,7,3199,7,0.9173,13.014,10.282,29,59.65,97.07,11.532,3.38,4.14,71.4,ok
nlf,4687,Lifting,0,7,1571,8,0.9967,10.372,8.366,29,62.33,133.9,11.436,3.29,3.69,71.5,ok
nlf,4687,Polishing,0,7,1524,6,0.8674,12.775,8.0,29,98.55,141.9,16.405,3.29,3.65,70.4,ok
nlf,4687,RobotPolishing,0,7,2125,6,0.8391,12.379,8.529,29,30.81,122.61,13.401,2.96,3.39,72.7,ok
nlf,4687,RobotWelding,0,7,1861,7,0.8576,11.021,7.012,29,64.4,134.5,13.419,2.96,3.99,72.2,ok
nlf,4687,Screwing,0,7,1958,5,0.8785,10.781,7.385,29,114.3,98.78,12.383,4.03,4.22,68.5,ok
nlf,4687,SideOverhead,0,7,1527,7,0.9211,11.922,8.153,29,50.7,130.06,9.057,3.3,3.83,70.8,ok
nlf,4801,Lifting,0,7,1047,8,0.9948,11.249,6.588,29,82.93,120.59,7.007,3.3,4.11,69.9,ok
nlf,4801,Polishing,0,7,3072,5,0.7335,11.716,6.507,29,124.03,197.76,9.0,3.04,3.58,73.2,ok
nlf,4801,RobotPolishing,0,7,4132,7,0.7944,10.902,5.39,29,95.11,165.1,4.819,2.99,3.69,73.6,ok
nlf,4801,RobotWelding,0,7,2493,5,0.672,14.344,8.53,29,230.17,170.64,17.233,3.54,4.12,70.7,ok
nlf,4801,Screwing,0,7,2841,8,0.4434,10.939,7.079,29,113.02,199.14,15.264,2.95,3.38,73.7,ok
nlf,4801,SideOverhead,0,7,4413,6,0.8925,19.096,9.526,29,60.33,165.41,9.045,3.67,4.19,70.7,ok
nlf,4827,Lifting,0,7,1243,7,0.9869,11.001,8.559,29,133.72,126.82,16.428,3.42,4.12,69.7,ok
nlf,4827,Polishing,0,7,1867,7,0.943,11.901,8.903,29,155.88,151.83,20.429,3.75,4.21,68.8,ok
nlf,4827,RobotPolishing,0,7,2443,6,0.8713,10.309,8.347,29,55.39,123.3,12.339,4.01,4.2,68.6,ok
nlf,4827,RobotWelding,0,7,2249,5,0.8177,10.427,7.389,29,128.28,139.29,16.158,4.01,4.2,68.5,ok
nlf,4827,Screwing,0,7,2307,6,0.7949,11.436,7.685,29,101.56,125.35,17.698,3.74,4.16,69.1,ok
nlf,4827,SideOverhead,0,7,2644,8,0.9128,13.255,9.436,29,62.8,181.88,11.408,3.93,4.17,69.7,ok
